review,star_rating
Verry verry worst. Money wast speaker sensor worst mobail.,5.0
Over all good,4.0
Budjet mobile,5.0
"Good product , selfie camera is not good",4.0
"This device heats too much
Crashes a lot
near to worst camera quality
do not buy",5.0
Best for middle class,4.0
I ordered this phone for my dad. Yellow looks awesome with black camera dial in the back. If you are thinking of buying this phone go for 128gb it's worth it!!!,5.0
Mice,5.0
Ringger sound is not at all audible in so much as a small crowd of people i.e. around 12 to 15 people,5.0
Best Phone Under 12k,3.0
Phone running so slow,5.0
"When it using after 10 to 15 minutes it's heating high, and charging time also same problem.",5.0
"Not as expected
Disappointing camera",5.0
Cemra,5.0
Nice product at this price,3.0
Values for money,5.0
Performance is very well,4.0
"The phone have 6 gb internal , but that act like 2 gb ram phone",5.0
"dont buy this product , features are not good",4.0
Worth buying it. Can be used for multiple purpose. Quality product. Full paisa wasooli. #Made in India #Xiaomi India,5.0
"You will get what you've paid for.
A good battery life. Dedicated Sim slots and expandable memory slot (which is very rare these days).

Overall 5 stars. Perfect for this budget!",3.0
"Worst front camera even any old Nokia phones 2mp camera was far better than this rubbish, rest all fine..",4.0
Wow nalla eruku,5.0
Nice mob,3.0
product is awesome..and delivery time and date is good...,4.0
No word suprb,5.0
Best product for the price category.,4.0
I am not happy with this product. And never suggest anyone to buy product from flipkart.,4.0
Poor quality camera and screen,5.0
Nice Osama good work,5.0
"Not camera clearly but, Flipkarts service is fast and secure.. Thanks",5.0
Not up to the mark as a smartphone.Average performance mobile under budget,5.0
Great budget phone,5.0
This is best phone under this price.,5.0
Excellent product at this price range,4.0
Beautiful and wonderful,4.0
Too much hanging problem. while using online work exit all application I hate this mobile some time,4.0
Speaker quality is best,4.0
Ok,3.0
Lovely,5.0
Very nice products,5.0
I have facing heating problem in this,5.0
"Best mobile in this price.
Loving it",3.0
I got this mobile is very nice product,5.0
Phone is good.But i feel very bad experience from the side of delivery person.........,5.0
good product.,5.0
Nice product it's good I like it,5.0
The phone is good. Camera is just ok. Battery is nice. A little bit big. Sometimes it lags.,5.0
"Not a good phone. But comparing to price , this is okay. It's having hanging issue most often, charging takes near about 2hrs from 0-95%., Heating so badly as like it may blast and many more issues...",4.0
Poco m3 is a good mobile battery backup is excellent but camera is not much good,5.0
Nice mobile phone in worth money,5.0
"Disgusting...I purchased this phone for my daughter to use online school classes. But the next day of purchasing the screen is freezing. Touch is not working. So I reset the phone. But again this issue is happening. I request to return the phone but there is no policy on flipcart to return or exchange, only replacement after technician visit. It takes too much time. Really I throw my money into dustbin.",4.0
Phone is awesome....But the camera is too bad.,3.0
Money average smartphone,5.0
It's over heating can't handle some applications,5.0
"I am using it from 3 months and it is working fab. Right now. I will recommend this phone.
Flipkart packaging is very good, better than Amazon.",5.0
Good budget phone under 10k,5.0
"Value for money , best phone in this range",4.0
Battery backup awesome stylish mobile,5.0
Camera & Display Should be better in this price range,4.0
For the price range it is good..,5.0
Battery super ..must try this phone ..,4.0
It is a good mobile with price value but the display is not so good,5.0
Best phone in budget,5.0
Notbad,4.0
Ok Product,5.0
Awesome 👍.I love it.camera quality is also good,5.0
Best product in 🇮🇳 and give minimum price with best feature cool look,4.0
Nice product camera week,3.0
This mobile phone is the best option for online classes and teushan,4.0
"Camera 📸 is very poor
Phone hangs lot",5.0
Nice phone value for money,5.0
"I can't get sim injector tool
Camera is average
Bettery performance is impressive",5.0
Best product in this range,5.0
"Good phone for decent user, value for money",5.0
Camara front back average sound low quality battery in mee condition also fast charging down some boltware some apps not supporting like call recorder,4.0
"Value for money
Pocco No.1",5.0
Good camera quality low,5.0
Good product. Price worthy,4.0
It an ok ok product in budget,4.0
Phone is durable at all,5.0
Very good but cam model is very sad,5.0
wow,4.0
"Good phone with lots of features
Totally A great phone",5.0
Nice delivery boy,4.0
Not very good but not bad,5.0
Not nice,5.0
Product is good..but delivary very very delayed...,4.0
Nice phone but now we how it's work as it's only few hours,4.0
Very Nice Mobile,3.0
"If camera is not the priority then this is one of the best option in this price range. Amazing battery, display and performance",4.0
"Product quality is very good
And thanks you flipcard 👍😊😊",5.0
Good mobile not bad..,4.0
"Worst ever phone seen.. please dont buy this... t..this is worst phone ever in this amount which is why there is no refund ,only replacement is available... camera is pathetic...very very pathetic....i will necy recommy anyone ...gooodbye to Flipkart",5.0
Front camera is not good otherwise poco m3 better one at this price,5.0
Product good but directly video not going sounds quality super camera not good,5.0
Super,3.0
Camera should be made much better,5.0
🔥।Excellent working।🔥,4.0
Spary,5.0
First it is really decent for its price range .Camera could have been better rather than giving 48 MP useless camera they could have gone for the decent camera with less MP .Display didn't feel brighter when used outdoor during sunlight visibility is pretty bad.other than these its decent.,5.0
Camera 📸,5.0
Not good,4.0
Perfect phone 📱 in this price,5.0
Superb mobile,4.0
Best 💯👍,5.0
camera quality is very very poor.... worst quqlity. 6000 range mobile phone also having good quality,4.0
Front camera is very bad ..very low quality camera ..rear camera is oki all performance is oki ..value for money in this budget bt little bit disappointed with front camera,5.0
Good phone for average users. Flipkart delivery person rejected exchange stating that there is vibration in the display. They are trying to find fault with exchange devices wantedly. Too bad Flipkart,5.0
"Good product
I was not a fan of poco, but I relay liked this one",4.0
Must buy❤,5.0
Very very bad experiences...,4.0
Best deal,5.0
Best smartphone in this price range 🤑🤑,5.0
Not Bad,4.0
"Need little bit of more performance and as well as front camera.
While doing video calling on the back camera flash light is not working",4.0
Nothing is ok in it,4.0
According to price mobile is ok,4.0
Bed product,4.0
Nice product 👌👌👌👌👌,5.0
Nice.....,4.0
"All good in this smartphone except gaming experience
I'm so disappointed because graphics of games is so bad
I was hoping to play PUbG Game in smooth + extreme graphics at least
But this phone is not supported

So please don't buy this phone if you are PUBG Lover Or gamer

So disappointed...
I hope upcoming updates may fix it soon ...",5.0
"Highly Recommended product..
Best value for money in 12k segment.",5.0
Nice mobile phone,5.0
Very Good phone in Rs.10499.00,5.0
Highly recommended,3.0
Supar phone 7star,4.0
Physical appearance and back texture is literally very good . Display is very clear and perfectly bright. Sound quality and battery backup too is very good . The Mobile's back case is of high quality it perfectly protects the Mobile . Negative point is that the mobile and charge both get heat while charging .,4.0
Superb 👍,4.0
Lovely this mobile an lvbly looks lvb betarry,5.0
Camera quality very poor. Other operations good.,4.0
